Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,178,2,2,48,48,24,24,24,0,24,24,24,0,539325.8,22471.91,59.33333,101.0363,176,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,11235.96,11235.96,24,24,24,0,0,0,0,0,0,0,0,0,0,1,30,24,24,64,0,0,0,0,0,0,2,48,2,48,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,216,2,2,64,96,32,32,32,0,48,48,48,0,740740.7,18518.52,72,39.83717,118,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,64,64,9259.259,9259.259,32,48,38.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,202,2,2,88,188,44,44,44,0,94,94,94,0,1366337,19801.98,67.33333,33.48632,106,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,9900.99,9900.99,44,94,64,27.38613,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,83483,2,2,78,206,39,39,39,0,103,103,103,0,3401.89,47.91395,27827.67,48194.6,83478,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,64,64,23.95697,23.95697,39,103,64.6,35.05424,1228.8,0,0,0,0,0,0,0,0,1,80.75,39,103,64,0,0,0,0,0,0,2,78,2,206,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,23891,2,2,78,188,39,39,39,0,94,94,94,0,11133.9,167.4271,7963.667,13789.15,23886,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,64,83.71353,83.71353,39,94,61,30.12474,907.5,0,0,0,0,0,0,0,0,1,76.25,39,94,64,0,0,0,0,0,0,2,78,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,179,2,2,80,180,40,40,40,0,90,90,90,0,1452514,22346.37,59.66667,63.3114,128,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,11173.18,11173.18,40,90,60,27.38613,750,0,0,0,0,0,0,0,0,1,75,40,90,64,0,0,0,0,0,0,2,80,2,180,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
88,711,2,2,500,2860,250,250,250,0,1430,1430,1430,0,4725738,5625.879,237,326.492,614,48,48,48,0,48,48,49,49,0,49,49,0,0,0,0,64,64,2812.94,2812.94,250,1430,722,646.3126,417720,0,0,0,0,0,0,0,0,1,902.5,250,1430,64,0,0,0,0,0,0,2,500,2,2860,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,160,2,2,64,158,32,32,32,0,79,79,79,0,1387500,25000,53.33333,90.64399,158,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,12500,12500,32,79,50.8,25.74296,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,199,2,2,88,188,44,44,44,0,94,94,94,0,1386935,20100.5,66.33333,30.89229,102,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,10050.25,10050.25,44,94,64,27.38613,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
123,1.10E+08,10,10,480,480,48,48,48,0,48,48,48,0,8.718178,0.181629,5795513,14700000,61900000,115872,1.10E+08,12200000,20000000,62000000,1998856,1.10E+08,12200000,20000000,62000000,1998966,0,0,0,0,236,236,0.090814,0.090814,48,48,48,0,0,0,0,0,0,0,0,0,0,1,50.4,48,48,236,0,0,0,0,0,0,10,480,10,480,-1,-1,9,20,4115558,3463748,6115788,115966,32600000,25700000,61900000,13900000,BENIGN
123,1.12E+08,10,10,480,480,48,48,48,0,48,48,48,0,8.5622,0.178379,5901091,15200000,63900000,120299,1.12E+08,12400000,20800000,64000000,1999869,1.12E+08,12400000,20800000,64000000,1999809,0,0,0,0,260,260,0.08919,0.08919,48,48,48,0,0,0,0,0,0,0,0,0,0,1,50.4,48,48,260,0,0,0,0,0,0,10,480,10,480,-1,-1,9,20,4120579,3999842,8120438,120755,33200000,27200000,63900000,11900000,BENIGN
123,1.12E+08,10,10,480,480,48,48,48,0,48,48,48,0,8.563053,0.178397,5900502,15200000,63900000,109469,1.12E+08,12400000,20800000,64000000,1999928,1.12E+08,12400000,20800000,64000000,1999833,0,0,0,0,236,236,0.089198,0.089198,48,48,48,0,0,0,0,0,0,0,0,0,0,1,50.4,48,48,236,0,0,0,0,0,0,10,480,10,480,-1,-1,9,20,4109576,4000122,8109741,109498,33200000,27500000,63900000,10900000,BENIGN
123,86097296,9,9,432,432,48,48,48,0,48,48,48,0,10.03516,0.209066,5064547,14300000,58900000,97055,86000000,10700000,20000000,59000000,1999848,86000000,10800000,20000000,59000000,1999616,0,0,0,0,204,204,0.104533,0.104533,48,48,48,0,0,0,0,0,0,0,0,0,0,1,50.66667,48,48,204,0,0,0,0,0,0,9,432,9,432,-1,-1,8,20,6097048,5656681,10100000,2097170,36900000,31100000,58900000,14900000,BENIGN
123,19034529,3,3,144,144,48,48,48,0,48,48,48,0,15.1304,0.315217,3806906,7400479,17000000,32019,19000000,9499993,10600000,17000000,1999957,19000000,9501255,10600000,17000000,2007587,0,0,0,0,84,84,0.157608,0.157608,48,48,48,0,0,0,0,0,0,0,0,0,0,1,56,48,48,84,0,0,0,0,0,0,3,144,3,144,-1,-1,2,20,2039606,0,2039606,2039606,17000000,0,17000000,17000000,BENIGN
5353,63752405,207,0,16807,0,153,37,81.19324,44.66663,0,0,0,0,263.6293,3.246936,309477.7,2497197,32000000,1,63800000,309477.7,2497197,32000000,1,0,0,0,0,0,0,0,0,0,5676,0,3.246936,0,37,153,81.25962,44.56889,1986.386,0,0,0,0,0,0,0,0,0,81.65217,81.19324,0,5676,0,0,0,0,0,0,207,16807,0,0,-1,-1,206,20,3411829,3336632,6667818,14,17800000,12900000,32000000,6854624,BENIGN
123,84016084,8,8,384,384,48,48,48,0,48,48,48,0,9.141107,0.19044,5601072,15200000,59000000,16153,84000000,12000000,21300000,59000000,1999851,84000000,12000000,21300000,59000000,1999803,0,0,0,0,172,172,0.09522,0.09522,48,48,48,0,0,0,0,0,0,0,0,0,0,1,51,48,48,172,0,0,0,0,0,0,8,384,8,384,-1,-1,7,20,5016212,7070955,10000000,16291,37000000,31100000,59000000,15000000,BENIGN
123,68016619,8,8,384,384,48,48,48,0,48,48,48,0,11.29136,0.235237,4534441,14500000,57000000,16311,68000000,9714286,20900000,57000000,999985,68000000,9714303,20900000,57000000,999796,0,0,0,0,156,156,0.117618,0.117618,48,48,48,0,0,0,0,0,0,0,0,0,0,1,51,48,48,156,0,0,0,0,0,0,8,384,8,384,-1,-1,7,0,11000000,0,11000000,11000000,57000000,0,57000000,57000000,BENIGN
389,364,10,4,165,326,79,0,16.5,33.01262,163,0,81.5,94.10809,1348901,38461.54,28,23.45563,64,1,364,40.44444,43.90931,125,1,279,93,77.07788,182,48,0,0,0,0,336,144,27472.53,10989.01,0,163,32.73333,59.52006,3542.638,0,0,0,1,0,0,0,0,0,35.07143,16.5,81.5,336,0,0,0,0,0,0,10,165,4,326,29200,2081,3,32,0,0,0,0,0,0,0,0,BENIGN
389,0,2,0,7,0,7,0,3.5,4.949747,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64,0,0,0,0,7,4.666667,4.041452,16.33333,0,1,0,0,1,0,0,0,0,7,3.5,0,64,0,0,0,0,0,0,2,7,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
88,1115,9,6,3110,3108,1555,0,345.5556,685.6905,1554,0,518,802.4821,5576682,13452.91,79.64286,200.907,775,2,1115,139.375,290.8112,857,2,1030,206,319.2491,775,47,0,0,0,0,304,208,8071.749,5381.166,0,1555,388.625,695.1936,483294.1,0,0,0,1,0,0,0,0,0,414.5333,345.5556,518,304,0,0,0,0,0,0,9,3110,6,3108,29200,2081,2,32,0,0,0,0,0,0,0,0,BENIGN
389,442,11,4,172,326,79,0,15.63636,31.44924,163,0,81.5,94.10809,1126697,33936.65,31.57143,22.27007,65,1,442,44.2,33.4159,96,1,308,102.6667,68.13467,179,48,0,0,0,0,368,144,24886.88,9049.774,0,163,31.125,57.86061,3347.85,0,0,0,1,0,0,0,0,0,33.2,15.63636,81.5,368,0,0,0,0,0,0,11,172,4,326,29200,2081,4,32,0,0,0,0,0,0,0,0,BENIGN
389,1052,10,4,165,326,79,0,16.5,33.01262,163,0,81.5,94.10809,466730,13307.98,80.92308,175.1102,661,1,1052,116.8889,205.4254,661,1,246,82,58.88973,150,48,0,0,0,0,336,144,9505.703,3802.281,0,163,32.73333,59.52006,3542.638,0,0,0,1,0,0,0,0,0,35.07143,16.5,81.5,336,0,0,0,0,0,0,10,165,4,326,29200,2081,3,32,0,0,0,0,0,0,0,0,BENIGN
389,1,2,0,7,0,7,0,3.5,4.949747,0,0,0,0,7000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,64,0,2000000,0,0,7,4.666667,4.041452,16.33333,0,1,0,0,1,0,0,0,0,7,3.5,0,64,0,0,0,0,0,0,2,7,0,0,237,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
88,1059,9,6,3110,3108,1555,0,345.5556,685.6905,1554,0,518,802.4821,5871577,14164.31,75.64286,206.4169,790,1,1059,132.375,284.4081,833,1,967,193.4,336.9752,790,3,0,0,0,0,304,208,8498.584,5665.722,0,1555,388.625,695.1936,483294.1,0,0,0,1,0,0,0,0,0,414.5333,345.5556,518,304,0,0,0,0,0,0,9,3110,6,3108,29200,2081,2,32,0,0,0,0,0,0,0,0,BENIGN
88,1152,9,6,3186,3184,1593,0,354,702.447,1592,0,530.6667,822.1053,5529514,13020.83,82.28571,212.0734,815,1,1152,144,332.268,963,1,1083,216.6,340.3708,815,2,0,0,0,0,304,208,7812.5,5208.333,0,1593,398.125,712.1877,507211.3,0,0,0,1,0,0,0,0,0,424.6667,354,530.6667,304,0,0,0,0,0,0,9,3186,6,3184,29200,2081,2,32,0,0,0,0,0,0,0,0,BENIGN
3268,10379564,46,27,9714,10004,1293,0,211.1739,298.6016,3069,0,370.5185,682.4404,1899.694,7.033051,144160.6,640907,4589800,1,10400000,230657,801509,4589800,1,10400000,399211.5,1031771,4590077,1,0,0,0,0,1488,880,4.431785,2.601265,0,3069,266.4595,477.2229,227741.7,0,0,0,1,0,0,0,0,0,270.1096,211.1739,370.5185,1488,0,0,0,0,0,0,46,9714,27,10004,29200,2081,24,32,0,0,0,0,0,0,0,0,BENIGN
389,10998763,90,57,15266,21110,1293,0,169.6222,232.183,3069,0,370.3509,477.7867,3307.281,13.36514,75333.99,450307.3,4589887,1,11000000,123581.6,572792.8,4589887,1,11000000,195689.6,716449.2,4590186,2,0,0,0,0,2896,1840,8.182738,5.182401,0,3069,245.7838,359.9746,129581.7,0,0,0,1,0,0,0,0,0,247.4558,169.6222,370.3509,2896,0,0,0,0,0,0,90,15266,57,21110,29200,2077,52,32,0,0,0,0,0,0,0,0,BENIGN
0,526858,4,0,0,0,0,0,0,0,0,0,0,0,0,7.592179,175619.3,304178.1,526854,1,526858,175619.3,304178.1,526854,1,0,0,0,0,0,0,0,0,0,0,0,7.592179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,BENIGN
0,95260141,10,0,0,0,0,0,0,0,0,0,0,0,0,0.104976,10600000,17200000,43400000,2,95300000,10600000,17200000,43400000,2,0,0,0,0,0,0,0,0,0,0,0,0.104976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,0,0,3,0,3,3,31700000,13200000,43400000,17400000,BENIGN
53,191,2,2,88,188,44,44,44,0,94,94,94,0,1445026,20942.41,63.66667,105.9544,186,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,64,64,10471.2,10471.2,44,94,64,27.38613,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,174,2,2,88,188,44,44,44,0,94,94,94,0,1586207,22988.51,58,95.26279,168,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,11494.25,11494.25,44,94,64,27.38613,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,167,2,2,142,242,71,71,71,0,121,121,121,0,2299401,23952.1,55.66667,89.48929,159,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,11976.05,11976.05,71,121,91,27.38613,750,0,0,0,0,0,0,0,0,1,113.75,71,121,40,0,0,0,0,0,0,2,142,2,242,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,172,2,2,76,176,38,38,38,0,88,88,88,0,1465116,23255.81,57.33333,58.56051,120,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,11627.91,11627.91,38,88,58,27.38613,750,0,0,0,0,0,0,0,0,1,72.5,38,88,40,0,0,0,0,0,0,2,76,2,176,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,160,2,2,64,96,32,32,32,0,48,48,48,0,1000000,25000,53.33333,86.31531,153,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,12500,12500,32,48,38.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,175,2,2,46,196,23,23,23,0,98,98,98,0,1382857,22857.14,58.33333,94.97544,168,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,11428.57,11428.57,23,98,53,41.07919,1687.5,0,0,0,0,0,0,0,0,1,66.25,23,98,64,0,0,0,0,0,0,2,46,2,196,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,173,2,2,102,224,51,51,51,0,112,112,112,0,1884393,23121.39,57.66667,60.08605,122,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,11560.69,11560.69,51,112,75.4,33.41108,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,199,2,2,80,180,40,40,40,0,90,90,90,0,1306533,20100.5,66.33333,30.89229,102,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,40,40,10050.25,10050.25,40,90,60,27.38613,750,0,0,0,0,0,0,0,0,1,75,40,90,40,0,0,0,0,0,0,2,80,2,180,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,172,2,2,88,188,44,44,44,0,94,94,94,0,1604651,23255.81,57.33333,59.5511,121,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,11627.91,11627.91,44,94,64,27.38613,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,134,2,2,88,188,44,44,44,0,94,94,94,0,2059701,29850.75,44.66667,72.17571,128,2,4,4,0,4,4,2,2,0,2,2,0,0,0,0,64,64,14925.37,14925.37,44,94,64,27.38613,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,239,2,2,64,96,32,32,32,0,48,48,48,0,669456.1,16736.4,79.66667,131.9255,232,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,8368.201,8368.201,32,48,38.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
88,3370,2,2,512,2836,256,256,256,0,1418,1418,1418,0,993471.8,1186.944,1123.333,1938.742,3362,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,593.4718,593.4718,256,1418,720.8,636.4536,405073.2,0,0,0,0,0,0,0,0,1,901,256,1418,64,0,0,0,0,0,0,2,512,2,2836,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
389,72,1,4,0,12,0,0,0,0,6,0,3,3.464102,166666.7,69444.44,18,22.31591,48,1,0,0,0,0,0,50,16.66667,27.13546,48,1,0,0,0,0,32,104,13888.89,55555.56,0,6,2,3.098387,9.6,0,0,0,0,1,1,0,0,4,2.4,0,3,32,0,0,0,0,0,0,1,0,4,12,237,0,0,32,0,0,0,0,0,0,0,0,BENIGN
53,201,2,2,64,96,32,32,32,0,48,48,48,0,796019.9,19900.5,67,111.7184,196,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,64,64,9950.249,9950.249,32,48,38.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,230,2,2,64,158,32,32,32,0,79,79,79,0,965217.4,17391.3,76.66667,131.0585,228,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,8695.652,8695.652,32,79,50.8,25.74296,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,179,2,2,64,158,32,32,32,0,79,79,79,0,1240223,22346.37,59.66667,102.4809,178,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,64,64,11173.18,11173.18,32,79,50.8,25.74296,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,160,2,2,80,180,40,40,40,0,90,90,90,0,1625000,25000,53.33333,86.31531,153,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,12500,12500,40,90,60,27.38613,750,0,0,0,0,0,0,0,0,1,75,40,90,64,0,0,0,0,0,0,2,80,2,180,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,176,2,2,88,188,44,44,44,0,94,94,94,0,1568182,22727.27,58.66667,95.55278,169,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,11363.64,11363.64,44,94,64,27.38613,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,154,2,2,64,96,32,32,32,0,48,48,48,0,1038961,25974.03,51.33333,49.08496,102,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,64,64,12987.01,12987.01,32,48,38.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,151,2,2,88,188,44,44,44,0,94,94,94,0,1827815,26490.07,50.33333,81.11925,144,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,13245.03,13245.03,44,94,64,27.38613,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,158,2,2,102,224,51,51,51,0,112,112,112,0,2063291,25316.46,52.66667,85.16063,151,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,12658.23,12658.23,51,112,75.4,33.41108,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,161,2,2,102,224,51,51,51,0,112,112,112,0,2024845,24844.72,53.66667,54.30776,111,3,3,3,0,3,3,47,47,0,47,47,0,0,0,0,64,64,12422.36,12422.36,51,112,75.4,33.41108,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
88,921,2,2,2944,578,1472,1472,1472,0,289,289,289,0,3824104,4343.105,307,523.9475,912,3,6,6,0,6,6,3,3,0,3,3,0,0,0,0,64,64,2171.553,2171.553,289,1472,998.8,647.9558,419846.7,0,0,0,0,0,0,0,0,1,1248.5,1472,289,64,0,0,0,0,0,0,2,2944,2,578,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,268,2,2,68,190,34,34,34,0,95,95,95,0,962686.6,14925.37,89.33333,151.2658,264,2,2,2,0,2,2,2,2,0,2,2,0,0,0,0,64,64,7462.687,7462.687,34,95,58.4,33.41108,1116.3,0,0,0,0,0,0,0,0,1,73,34,95,64,0,0,0,0,0,0,2,68,2,190,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
88,106,1,4,0,12,0,0,0,0,6,0,3,3.464102,113207.5,47169.81,26.5,33.98529,72,0,0,0,0,0,0,73,24.33333,41.28357,72,0,0,0,0,0,32,104,9433.962,37735.85,0,6,2,3.098387,9.6,0,0,0,0,1,1,0,0,4,2.4,0,3,32,0,0,0,0,0,0,1,0,4,12,253,0,0,32,0,0,0,0,0,0,0,0,BENIGN
53,201,2,2,64,96,32,32,32,0,48,48,48,0,796019.9,19900.5,67,111.7184,196,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,64,64,9950.249,9950.249,32,48,38.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,188,2,2,64,158,32,32,32,0,79,79,79,0,1180851,21276.6,62.66667,106.8098,186,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,10638.3,10638.3,32,79,50.8,25.74296,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,170,2,2,64,96,32,32,32,0,48,48,48,0,941176.5,23529.41,56.66667,92.95339,164,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,11764.71,11764.71,32,48,38.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,235,2,2,64,158,32,32,32,0,79,79,79,0,944680.9,17021.28,78.33333,133.9453,233,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,8510.638,8510.638,32,79,50.8,25.74296,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,169,2,2,88,188,44,44,44,0,94,94,94,0,1633136,23668.64,56.33333,94.10809,165,2,2,2,0,2,2,2,2,0,2,2,0,0,0,0,64,64,11834.32,11834.32,44,94,64,27.38613,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,176,2,2,64,96,32,32,32,0,48,48,48,0,909090.9,22727.27,58.66667,95.55278,169,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,11363.64,11363.64,32,48,38.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
88,508,2,2,348,358,174,174,174,0,179,179,179,0,1389764,7874.016,169.3333,288.9642,503,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,64,64,3937.008,3937.008,174,179,176,2.738613,7.5,0,0,0,0,0,0,0,0,1,220,174,179,64,0,0,0,0,0,0,2,348,2,358,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,179,2,2,64,158,32,32,32,0,79,79,79,0,1240223,22346.37,59.66667,101.6136,177,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,11173.18,11173.18,32,79,50.8,25.74296,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,161,2,2,64,158,32,32,32,0,79,79,79,0,1378882,24844.72,53.66667,91.22134,159,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,12422.36,12422.36,32,79,50.8,25.74296,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,179,2,2,80,180,40,40,40,0,90,90,90,0,1452514,22346.37,59.66667,97.28481,172,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,11173.18,11173.18,40,90,60,27.38613,750,0,0,0,0,0,0,0,0,1,75,40,90,64,0,0,0,0,0,0,2,80,2,180,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,154,2,2,64,96,32,32,32,0,48,48,48,0,1038961,25974.03,51.33333,83.71579,148,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,12987.01,12987.01,32,48,38.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,231,2,2,88,188,44,44,44,0,94,94,94,0,1194805,17316.02,77,131.6359,229,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,8658.009,8658.009,44,94,64,27.38613,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,194,2,2,88,188,44,44,44,0,94,94,94,0,1422680,20618.56,64.66667,70.4935,142,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,64,64,10309.28,10309.28,44,94,64,27.38613,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
